case,title,source,link,query,date,xlm_score
Netflix,"Netflix loses 200,000 subscribers for 1st loss in over a decade - The Week",The Week,https://news.google.com/rss/articles/CBMimwFBVV95cUxQUmQwaHdZVTROUFVTaC1KV09WcE8wVVJBNkc1RjlEXzdBMVdxUHhxby1ReHFiR3NhejJISHpuUWtLYUkxcFV1NHVFcUYwQTJNRWotUnRZXzhTcnN2OERLRGRWcVdxcVFtUHdwZ1RKb0J1dnprRnhaRXBlMWNPSGk1eXo2ejJHLWh3VEtpdzQ0RHhBeURCQVZ1WXpOZw?oc=5,"""Netflix"" subscribers after:2022-04-19 before:2022-05-04",2022-04-19,-0.8062047362327576
Netflix,"Netflix loses subscribers amid growing competition, account sharing - Fox Business",Fox Business,https://news.google.com/rss/articles/CBMipAFBVV95cUxOXzkwTkZPMXd4N2I5YXc2WllLNlNBREVTNGdQRFdmMzVhWHAtcUtoZ0xuNEg4WWd1MUhrMzRLMG5FZDdoTkJrelRfZGtzMWEtTlNaUGJIVkVaUlNfWG1La09xZkl0ZEFSNTAxYzJlRDBPQWRrVjFJYW5qWDZ3UURNMXdUaHVURk8wUFptN3JodWxmRWpxbWQzWDJENHNyYWVkRndlVtIBqgFBVV95cUxNT2s2bVRCRjBKRWF1X2Y4YXBoVzhoeEFtUTI4OFhGRmg4ZEtYQWZFdWhvOFU5eG54azRubjRqcklvRkNKRnBIODluTTRjUC1rMFFaVGRrMTRQVk1OQk9ITGxqN3ZIcE9TTGtvN3dPWU5oQjFiSEtJRXk3SlRDU0lNUDQwZ09LSHhZV3lJQk9mT3RGMGw5OWFjelVXSUVnM1hhMnRBRkRyN2NGUQ?oc=5,"""Netflix"" subscribers after:2022-04-19 before:2022-05-04",2022-04-19,-0.7636283040046692
Netflix,"Netflix Loses 200,000 Subscribers, Counts Password-Sharing as Contributing Factor - CNET",CNET,https://news.google.com/rss/articles/CBMiwwFBVV95cUxNYmRYNnFFQVZhUHFLV09CN2wyc2pteWNBOHdVMWM0OEpoaGJieTR6bERBOEdkS2VmWmEyVVNEWmVhcTNQVndFYy1naHZoRWwtdDJuenN3Zm5VRGJfRlJHQUs0OFdrdFBBTWpfMndVNm5wcDl3YUJzakdGdWpfbERveG5vbnp0RF9OcWFYdnJmYTJ4MFcyNGlkTm9CUUxwVGVSLXVRN0w4TTVUVzBRWmtWeEcwcjRyVDlUUFE5cjE4MjlnbUU?oc=5,"""Netflix"" subscribers after:2022-04-19 before:2022-05-04",2022-04-19,-0.7289625406265259
Netflix,"Netflix is exploring lower-priced, ad-supported plans after years of resisting - CNBC",CNBC,https://news.google.com/rss/articles/CBMitAFBVV95cUxQemdxYVE4OGNRVFhXdlJ5M2t5TG03Q2Roc0d3RHVIZkpjaGxUWWlwaDhBcWU4WFlJd1pxVG0xMnJUZ2Y3c0lqT3pja3V3cFhLME4tMzAxYm1wOUZfOFJKM0hHYi0tYmV2X1c0NjE1cDlKVkx1bGw5TDRNS1J4ak84dnhoVTJRdEFmTUFnX3ZaU0ZDdTk4RGpJaktXeXExYTJxb3lpZG5NclAxX1F3d0FEU2pMS2TSAboBQVVfeXFMUElxQmhqS2V0WTdvZHpyZjhNOUpUMTBqeEp4ckk5dkdpNWJCeUNLdFpiZEVGd3JQZDgwTm1BTGxIRlhqZ3VWb284MnRHRzhMYTRVTU0zUkxuTHN5M0JJSEZJci1NV0NRREszT1FaYXJNcXRLeTM3MWxla1NHWmpGY2VKQmV1Ym8xNG9VLTJocDREbUs4VW4zTDJYRFFibkUza0lpekE3YmxLaF9iVi1aTU1Wcmx4Y2ZFeUJB?oc=5,"""Netflix"" subscribers after:2022-04-19 before:2022-05-04",2022-04-19,0.0
Netflix,"Netflix Stock Nosedives 24% After Streamer Reports Loss of 200,000 Subscribers in Q1 - thewrap.com",thewrap.com,https://news.google.com/rss/articles/CBMibEFVX3lxTE10N1UzcTA0VXZyVnpwaEVnakpJd2I0bm5XRjNveWxZRUpZWUdzbXctTTkzSFUxX0F0QmZGemlxWDF5WDkwUXAzUzg0dUlVZ3lRWkdCV3NGNlpmRVpMV3lTeHZSREFPYmRDcWFfSQ?oc=5,"""Netflix"" subscribers after:2022-04-19 before:2022-05-04",2022-04-19,-0.5278715491294861
Netflix,‘Squid Game’ Helps Make Asia Lone Bright Spot for Netflix - Bloomberg,Bloomberg,https://news.google.com/rss/articles/CBMirAFBVV95cUxOWThjRDgwV3RYMXRDRXA0UEFHNy1fX2pqUXh5QndBU2ppajlybDJ1b2pxeWRaVDhVRjR2azZuX0xxLTZqWFZqank4TVJoTVpiMFBRcnEwLVVaVTNZM2ZWZEpXS0JRRDlLajAxUEFTZ0V5aU9MSGFfQXFfQ1I1MkdQYmNIaWZvUkdMYXA1OEVMblpady1aVUNuSldKcWIwbUZwaHk4Y3JoRkZxTUV4?oc=5,"""Netflix"" subscribers after:2022-04-19 before:2022-05-04",2022-04-19,0.6027922034263611
Netflix,Netflix loses subscribers for first time in 10 years. (Published 2022) - The New York Times,The New York Times,https://news.google.com/rss/articles/CBMid0FVX3lxTE5HSGhPenZSQVU4WlZxNEFoMzI5Uzh4VFJRM0x2OUVNMGM5WFJDMURZZS1XcHNKcUlITjl1SkRiSXpmZ3E1UkhXSVI3YlNYN0RLZ1pSTFpVSUFsMTcxejJ6SGpDOEVTLTNWWXdPV0FfWHRHb0ZRaUNN?oc=5,"""Netflix"" subscribers loss",2022-04-20,-0.7003474831581116
Netflix,Netflix stock plunges 35% after first-quarter subscriber loss - latimes.com,latimes.com,https://news.google.com/rss/articles/CBMiogFBVV95cUxQQVBvTzlIMmRBUHRGZEJQbkJEX0hmTTJUOGlpR3MwRGdwVkNPTWZJcDN0ZnZHNWg0N0RJSmNrMVc4elpvZDY0WFF3NWNzbm5lN1dDaG51QXljOEFYMmIyblYzWHl2STI0VWoweFU3b20xREFFX0UwVjlPLW12c2ZkaEhrcW90ejdSV1FnbmRfSElJcWNfcW9KSkRiejNfTC04Q3c?oc=5,"""Netflix"" subscribers loss",2022-04-20,0.0
Netflix,No chill: Netflix shares drop 39% after massive subscriber loss - Al Jazeera,Al Jazeera,https://news.google.com/rss/articles/CBMiqAFBVV95cUxOcUh0RHZLbTZ3Z0pTRWVwQ2laMkh5V2FoRG50bFlPaElDc2JRNGZNdWRic3lPSDFER3FBZE1zODNDX1J1UTFhcU5MeG5fcWRLSzY2aEJ6RWNsTEhaNnhUb2ZzdVl4UFBHQzJWUnBYU1g4NmhPQWxDOG1XS0pqUUVkekppejBMaG1tZnE0cGtMSklza0JQbjdzVzZzMVZ0bmMzWVBCLXNSM2jSAa4BQVVfeXFMTkVuZlBURWhoeDFyQWxDM0tIb1BGNkNyd052NkZqelF3NjhsbnRDRTFzWjZBblo0bklUY0pGOTJQdm0xaENlUXZ0ZjJsZjBHaFFrTk5Zd1pYQ2NzbGFoWUUzSHoyNE1QWmNIaDNXS2o4WWZQeVcxNEdHTEtkSU5ITEFTVFdfUjZQQmk1Q1dXV3FLQmk2b2lad2dfelM1RTh4bkxVbEU0QUZpY3dUMVp3?oc=5,"""Netflix"" subscribers loss",2022-04-20,-0.6792534589767456
Netflix,Netflix Subscriber Woes Suggest Streaming Wars Have Started to Buffer - Variety,Variety,https://news.google.com/rss/articles/CBMikAFBVV95cUxOVlpfaW55YUZTLVI2WG1zUHVpZU1yVU50dzBBTWk3dHpURFlPam5jUzRuU0x1c1BmLVdvbThLdW90VndpV3FHaVFSNThCTGh1TFJBdjhDdnhzMFdHZk8zNGhvb1NwcFNTS0FuQms2UEd5b2tsMzFsQWZfZm1DcXg4ek81NHROdVdnVENHNVpUcFQ?oc=5,"""Netflix"" subscribers loss",2022-04-20,-0.7869814038276672
Netflix,Netflix lost 200K net subscribers in first quarter; lost 700K members when it suspended service in Russia aft - silive.com,silive.com,https://news.google.com/rss/articles/CBMihwJBVV95cUxNTHJyZVhfUm9iR1BvM1l1dXpESjdNalFoNklPdjJqSmFXcW1UcmtDaVItWWdyNTVhNUg1NXZHaXBrM0xIcHhRY3UtRzdBREVXUzJPbDBNMFN5Y0J3ckdiVjI0Vlh3NUtGUUFOM25KcTlmR0w4WE5LX3hKRkQxZ3hlRmZuclRhVW1xaDdVUzZVWjFPcks5c2NpNkVXWS1USWRQVlZqa2NlNVF1SWlDRk5Nb3BtWlNVekJIOUx6am5UTlplZDFFLUNjbWtxV1VhR1ZUSm4xeFNhQ1NtMFdmQ3FKUll2cEZjUEVkSFBha0wtZlBNWldSVV9HQ1VnbHpvWkhZSm56Yk1BSdIBmwJBVV95cUxPbHFzZUF1aDhUb01GcmVldHNlX0V0ZnlRbzZQY3NPbk0xSHluZFpXTnlFS1dMcUk2OEJid0xnb0E2TjBwM1BBdC03cDB5c1Fkcmd5V0RsV2I5LW9RZ3lmQWV0bFdWeUh6UTh2MkMycVZ4eWVCbm1EOUw1eG5GWVB3dHgyc1JQOUtkSUozU0hMVjhFbTVPTkFMd29xN05hQ25xSURXbTkwVnVoVE91NlZVSkZqOGh3YlRXeW51alVucXNrMWV4c0k1TGRqLTAwbHg1QTRYTlNQY2tLVlZmYUg4aWEzNnhTNzlkU0lYYktkNnlHTDVPRkM5aUxEc1MwMUF0cnFXbEdWelRDdG9JOXpBRFlTTWdndElReHJz?oc=5,"""Netflix"" subscribers loss",2022-04-20,-0.7845261693000793
Netflix,Netflix’s world has been turned upside down as stock plunges 35% - CNN,CNN,https://news.google.com/rss/articles/CBMiZkFVX3lxTFBfWHBsVDhSbl9YTzJuajQteFdsV3RKUGJRcFZOTmlON0EzY3EzZWR5ZHZPTDVSN1pvSkRteGNVZU5yT05GMUlCVHZmRFhEakNoUHNjQ0swLUJKRl9pcFJlOFhNeVFJQQ?oc=5,"""Netflix"" subscribers loss",2022-04-20,-0.5215005874633789
Netflix,8 Reasons Why Netflix Is Losing Subscribers - thewrap.com,thewrap.com,https://news.google.com/rss/articles/CBMiakFVX3lxTE5kVDRCOTc2TDlRMDBPbW5naWZnSmt3N2g2ZXFsUW9VbWM0RWYxTG1GXzlDOUZlT2R2eUxiVHA2WEZTaVl5RDNhdUhJWVBxT3pFbE1KLUxGd3E3UVZacElnU19CNk5Fa1d3UkE?oc=5,"""Netflix"" subscribers loss",2022-04-20,-0.8232574462890625
Netflix,Is Now the Time to Buy Netflix Stock? - Morningstar,Morningstar,https://news.google.com/rss/articles/CBMickFVX3lxTE50TXJVMThudTFhMkduYk05RmdnQlJqX19xbTV6QkduVmR6aXptQWFzdXpxbzJQb2dqN1UwQkFHQkZINm4zRDJPSW5lX0VnbGNiZ0xNOXNYZXo4YzhlR2ExalN3T0k4eFJVOFBpZE9LbEdyUQ?oc=5,"""Netflix"" subscribers loss",2022-04-20,0.0
Netflix,Netflix stock plunges after losing subscribers for firs - FOREX.com,FOREX.com,https://news.google.com/rss/articles/CBMikgFBVV95cUxOUE9ieGVONlhDSFRzU2NOdzJYVnYzd2VEVk93dW5XeTBCOUEwRkNqZzIxUldTdmlYdVdwVTBZeE51dFpPeExxdTRXN1VWVW1XTEYwWk9TLXowRTRJT2cwcFR2TEc0WlRPRFg3QVVscW9PMmtNbXhtOGhkVEhxLTFQYjRwaF9VTkVVNF9LRGpKTlN1Zw?oc=5,"""Netflix"" subscribers loss",2022-04-20,-0.6953378915786743
Netflix,Netflix closes down 35% wiping more than $50 billion off market cap - CNBC,CNBC,https://news.google.com/rss/articles/CBMiggFBVV95cUxOWm9CTW1Pdl9LbkZNN0R6YjlybmZsRjRzdVRGcnlXWEViRFlTekZWWGVDdG9LbWJYd1g5R3VjS1hpeUpiWTdvRkpFSVpJSWZVQXVJZmFiWkxqYXBvN0FSbzRUMS1nLTRlU0FwZFZsbVVmWlY1V3ZQSl9HYUhOMG1HMU5n0gGHAUFVX3lxTE1MaVZTYkwwaEk2cU9Bbnktc1hMUWlPZE00MFVLdzNiQUV3aDN3cGVjZ1ZPQzFiTEJ3eHViSUxfTGFwNk5PeGFNTXdVMUdSeW9nMWlyOXd5dWtzN1BkelE3QWNRR2FNN0J6aHZGdVAwZy1Zek5WVWJXT2hJU09UU3F5anYwYXFiMA?oc=5,"""Netflix"" subscriber loss April 2022",2022-04-20,0.0
Netflix,"Netflix rocked by subscriber loss, may offer cheaper ad-supported plans - Reuters",Reuters,https://news.google.com/rss/articles/CBMisAFBVV95cUxNZjJpUFFxXzdHaFNaM09NM1k1bGhlZWk0NzJNblFCTV9iREZHQVdLY3A3c0cwdzN1VGM2V1o1MzZXRHF4WGxkLXhlWGw5Um5Bbko2THlIWXpQc05QMEFzQUZsN05XN2J4ZU9CR042YnRJb0YxdHNkQ21ncHpVbmFBZkNmWTdIdFlVZHVvdGp5MDJ1QWdKQWsyeFQ4N3VCNjhUb2hqT3czNlUwMnE0dDFreA?oc=5,"""Netflix"" subscriber loss April 2022",2022-04-20,0.0
Netflix,"Netflix loses 200,000 subscribers, projects even deeper losses this spring - PBS",PBS,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPRkpwbFpTd0FWMVVfMC1mOWRwZG04TVVwSGtFSXBTQmdKTTd4LTE0SDk3c3h3N0ZCSTJOZjJDLVN6NFNBaUNnT09VUnZMdzlobUtRUGVPNVN2QzFzZVdsd0hVaDBUbG91VzlnNU5ySlBMWExlMHVUQzQzUUlVOTFJNXZXbkVsbV9ETzVxc3Jxc0QtRjI5Uy1xdGxIcFh0czQ2NUZhdEFlOTNPZ9IBrwFBVV95cUxPeUltRzhTM3lEZXlFbEQ2eFZpdUdNYmx2VkNxUjhhWjc1eEpfZWhhSWdTSzN3aWlwUWUxSzNRM0Mxbkd0RlRBZWVxbHFCX01raWtLbEJBMzlvZ0pmLTBGOTZTUkNDUzVTOU5TMUxlNzdULVl3NzM2b25ZamNKMEg3VEU4SGgzR0dCVXJFaXI2Z2VlMnM4aXhlQlZmLWlWY0VCMXdISkJ6RVNEUUtDTXh3?oc=5,"""Netflix"" subscriber loss April 2022",2022-04-20,-0.7434671521186829
Netflix,"Netflix Stock Price Drops 35%, Posting Biggest Fall Since 2004 - WSJ - The Wall Street Journal",The Wall Street Journal,https://news.google.com/rss/articles/CBMirwNBVV95cUxQY0pwRTJOdExRUEkweWhwX1dNcllWMThrS0pQdXIwVC1HbVhDdTZSU0hMYjBYSTFtSEsyWWp6SEtWRTBpbFl0Y0t3RHJmZlk0Slc4VWtlN2NwcDAtRnhzZ29BVDRWdFRtaHhLaF9JR3pSd3dsZWN4RnhfeTJJTjNHZlpqZktndTFPcGQ5VjlJLVIwSWZSV1BRMXd6U042N1JHMGJUdVQ1dTk3ZXhzeDI1bFJsYUZRazlaZWl6WFhsVllEakFTZnV0Nmp4SFJ2eTZmZWVWUEpPMjhVYS1DOUhVQi1abk5La3NBQ2dFb0ZyejFMTmFEUVg1d2ViRGJKMlh6bEJUUjVEcE15aUNCVDJTTXdleElHbHhBSUdJdF9rZGNjOEhhYzV6Qkhmam43eVVjMEFLdzBJd01lY1ExTEhGZnVHUlFib3NHdF9vSzBVeExKUzA4Mk9IQXpHV2dVYmZzLUV6VGdyd0ZfT2RGXy04Nl9TMkRTVGRTNmY5WjdmZDFnZDVVcjFuZ29tWmZnY3lDdGRGLWl1dWVEc2s1NmlRUzJYQlVCQV8tWWR1MlhqQQ?oc=5,"""Netflix"" subscriber loss April 2022",2022-04-20,0.0
Netflix,Netflix shares plunge 35 percent after announcing subscriber losses. (Published 2022) - The New York Times,The New York Times,https://news.google.com/rss/articles/CBMid0FVX3lxTE9Wa0pQY1lhU1VMX0xjYVRuRkozUGkyR05wV2JYSjBVcHI5VlhjV1NKZEJpNC0xZ3EwRFNwY2U5QTVMSFcwU1h6NkpYUzFFMU80bnRTMGNsMHNVUVRaSFlfSmdKNGItUko0QklCaWNaeG9ZVVdLNXlN?oc=5,"""Netflix"" subscriber loss April 2022",2022-04-20,0.0
Netflix,"Netflix shares fall more than 35% after streamer loses over 200,000 subscribers - The Guardian",The Guardian,https://news.google.com/rss/articles/CBMijAFBVV95cUxPdFRXeTcxNHhWWjQtRkJPdlBkay1Ta2o5SnJRUFBZd1NKbmU0eFhDaTczRXJENEZjOTJ5anBCcU5JS0Qtcnp0N2xmcnl4VEJWbTMyUmtDNnJZYTkwY2NQZ1IxVkFSZWdfZGJQMHlfcE83NWxLY3cwSWNvYjBGdnk1Slpacy1MTDVMekh4Tg?oc=5,"""Netflix"" subscriber loss April 2022",2022-04-20,0.0
Netflix,Netflix Shares Plunge 30% After Massive Subscriber Loss - Bloomberg,Bloomberg,https://news.google.com/rss/articles/CBMisAFBVV95cUxPY09vNXdJVjZXWHlPTVV5aXh1VHRxaTZWd0U1UXRUa2hYNU9oYTBUMFZGY2d1UTZnYy1DQldiLWFCNzhyTlRpYkpCZVR3ZkVsajJCWjU5OW5Jc2FTV2pxUkVYbFhua2czZjh3cG5zMHdIdXN3Vjdqbkd6cWJhMGZBVFJOY0JJVFdRSW9nYkh1bUFLb3c0WTVWc2xLVmdfUGdFYTEtNmNsbHJpZEU5QUljLQ?oc=5,"""Netflix"" subscriber loss April 2022",2022-04-20,-0.5025067329406738
Netflix,Why is Netflix losing so many subscribers and what can it do about it? - The Guardian,The Guardian,https://news.google.com/rss/articles/CBMitgFBVV95cUxNZkR5eEg1OGpsYVlXZzJSRUZyRXpxNWNWOEtGWVZmcU5CUVVoVmNIUmdia1RMWk9YaG5rQm56czVTbVdLblFiczJKc20xd212QlNxeVhlQUYwWmhOVF9nblVHeW1xSHZ4Nk5tZV9lbnZvUndZa3NhdW5Fb3BxUHVrYWdGdldfcFpVZWs0eTdfQjZXNVhOd0R2RGU0MHBXbVpyX2NaTXJyUXp2SzdEWEliZTQwb213dw?oc=5,"""Netflix"" subscriber loss April 2022",2022-04-20,-0.8310727477073669
Netflix,Netflix Loses $54 Billion in Market Cap After Biggest One-Day Stock Drop Ever - Variety,Variety,https://news.google.com/rss/articles/CBMimgFBVV95cUxPajZlUnlxcGhkVkdzTHlFd2FfQ1paU3VYcWoyLWhtY2RXMG5aLU9nMGUzVW5Ua1NUZHJmOU5pdDF5S3ktb19ydFktQTR3TjkwNzkwSzVnUUN3NlNOSkRDT21ncS1PYlp1U21LSnU2TGFBVzJUa1BHOHpWT0ZMVVVNTG1MMVhZVVRvcHVaMF8yMHdfM3QyLTZ0LUlB?oc=5,"""Netflix"" subscriber loss April 2022",2022-04-20,-0.7250720262527466
Netflix,Netflix hints at password sharing crackdown as subscribers fall - BBC,BBC,https://news.google.com/rss/articles/CBMiVEFVX3lxTE5ITEVfdmVDVldmRnNHWG9CVGlqS2gtUnU5V1JPMmlQLTdaRmZrT0EwclN6Si11X0ZIZnFUYmUwS0dHTnZnSGVaVTVuQUlqYUNDZFZUWtIBWkFVX3lxTE5ldWY3ZXVyT1ZTWnpELUQzdENhQjhfTlRPX05ja2FDRGR4d3NMUElvZDhldm0ya2dlLU55SUJyWjdZYjFOTjNUcnFMREdfUXJ4a3lFcEN0dk03UQ?oc=5,"""Netflix"" subscriber loss April 2022",2022-04-20,-0.7805184721946716
Netflix,Nasdaq drops as Netflix subscriber numbers weigh on tech - Reuters,Reuters,https://news.google.com/rss/articles/CBMikAFBVV95cUxNSVJWUGlKa0FxMUh1Sl9za3VabWtXV3lVOHFjdm0xTmoxR2NUUTF0MHBuZGhOaVUxUGh0MEVPcEtoTEdmSHFralJLM2QyVTQwTFk3MTh6REZWb3JwMkROd0l6eERFTmNBTVczRmZOZnFpR3RaN0FQQWpabVdZV2pMdDU1bmFwVHl1T0tIU2RCdTk?oc=5,"""Netflix"" subscriber loss April 2022",2022-04-20,0.0
Netflix,Netflix Stock Plummets. It Lost Subscribers—and Expects to Lose Even More. - Barron's,Barron's,https://news.google.com/rss/articles/CBMikwNBVV95cUxPSTktNVF1QjhrQ0VNNC1uZV9ZTml4dGMtLVAzMWxWdFVKeWJWQW9NOVF5UDFYelBmSER5SzhxdmdNSEZEUjA3Rk9WYW0zUXoyYnZnRDZIZVIyX0VZWXg2Y25Ec29ISjNwbHNnelBYZjVVdXR5VTVGV082SWtVME44Y1ZURFNJZUVocUVqYVBvLWVtTWh4aTdTWm4tSFpXdV9hM1RBTTN1Sld6dFJaVkxOM1VIem5icE1UYW9iV1hYTUlaVGwzYzFGZTdydk1lR3RkYzV2S2VWbmF5dDJjYmJCVk9tQ1RJWmUxY1NMT3ZiZDVkSzYycmpWUHZ6a3lWR2RUU3M2Y21qZ3dkUkh6anlFQUNKaGxuaHhrX2p0Y1YyYWEzUDVTSmVIYWY0WDA3Z0d0cllKb25sRGEzaUh3dHdsbTBPUFJ0YmV2M0JxUHZhbFQtM3RKLTJRY2ZPSVVyMHhMRHZSazJwWFpNNkFmYTR4RnhpM3VtZmFiQjlCOFpqd0kwZXFXTVpHV1hqc1FaX3JsYU1J?oc=5,"""Netflix"" subscriber loss April 2022",2022-04-20,-0.7243573069572449
Netflix,Netflix Stock Had Its Worst Day in Nearly 2 Decades. What Wall Street Is Saying. - Barron's,Barron's,https://news.google.com/rss/articles/CBMinwNBVV95cUxPZVVEcmo3RWhlUUJDaGlDVjdmLUxFSHFGVFQwbGhpM2I1WHBPRlA3YTdjaTZhWmpnbUlXQWhJNWUtckVXMm9od1NuU3VNUkg5Zk9NNXBBMVVvOWZ1NDNvMkk3S0lXd25pcDdsLUJKTGc5TTJSbnRvR0RQTmVZZXhaOXd6OWlkcmhNT0tsbzRVZFRTUFBOYlhDVkRJczl2V2M1SmdydWlMcEE5MmRibjJkQndEYWotR1ZtXzNQV290X3RQUWp0dXExcTRnRkxIWnZxZzRweGEtZ04ySFNrTkpBSGo4UjFUYndXd3BETkExcklDajVrUlpWMG96NHZ3R0lzVmxhc3NsQVlJUWotT3dhVHZ4QWhzc2hYZU1fM1gwUXFjOHEyTXdfRWtabFc4eENaZEZNTFMwMkk1Y051NVVtWHZ6OHNiZm12RjFoNkkzcG82d0NDbjl5NmtKaUFRWHhOc1JiNHJQbmdyM2lZOHIwajBjbW1wZEhaZ05nbE54dTJqdDRXb1lNWnBFV3hVVVRSV1hOZ1djTDl6VDYzbC13?oc=5,"""Netflix"" subscriber loss April 2022",2022-04-20,-0.8607192635536194
Netflix,Elon Musk Trolls Netflix Over Subscriber Loss: ‘Woke Mind Virus Is Making It Unwatchable’ - Variety,Variety,https://news.google.com/rss/articles/CBMimgFBVV95cUxQX0FKTE1sTVhldUJnQ2tVZVBTd093RURxYk9wZnlMVk8ybE9fU3ZoVURkc1Utb0d5WU1yVWowdzNERmVOZU9TcWFjQWdjaWM5NTVsVjVKcS1MZmsyRTBUcmJzcnBzOWxzTGRQcDZYV2drb2hKMWdnMVQ2Z25IS19ET3ZUcVNlUnlQUS1CYm1DQ3dIOWRKaWlOLTBB?oc=5,"""Netflix"" subscriber loss April 2022",2022-04-20,-0.8080623149871826
Netflix,Netflix shares tank 35% after it posts 1st subscriber loss in a decade - The Washington Post,The Washington Post,https://news.google.com/rss/articles/CBMiiAFBVV95cUxQQkpzX3IzYTlUdWNCWUVXWi1YSjl2V296SF9sTHBTMDczd1k0UnM0NnBKWVpxbEt4WEFjQUh3a1lrdTNGWFFpemxuMDJoUEdHYW0tRzUtbXNKXzAxLXh5ZW41a0RRVEZzNGxlVDF1TjJJTW8wbDFQSkxJeXVsQmk1U1Z5ZXh2RXp1?oc=5,"""Netflix"" subscriber loss April 2022",2022-04-20,-0.5139591693878174
Netflix,Are you still watching? Netflix loses 200k subscribers and it expects to lose 2 million more - USA Today,USA Today,https://news.google.com/rss/articles/CBMinwFBVV95cUxNbmc0cGptWnJ4TXpCdDBMdmZPY0tQaU5hMVEwWmUzMXJ4YmpmVnFxZ2xTMjBtaEwxanJ2N1dvZ1pPLUFFcDJ5V1R4elE2VjJsMVZESGJnVXBXWmljS2pZam1NV2ZoWWdieW53cXBlTE1UME52Nk9qeEFUWGh1QzRHY3lHNGdHcVBRZG5Pb2VhMzB5N19pNkU2cl84dTlCWjA?oc=5,"""Netflix"" subscriber loss April 2022",2022-04-20,-0.5874658226966858
Netflix,"Netflix Craters After Shock Subscriber Drop, ‘About-Face’ on Ads - Bloomberg",Bloomberg,https://news.google.com/rss/articles/CBMisgFBVV95cUxQaTRxaFNjVXVFRE4tdXJwX2pqNHk5ZnVDaWowYTBsSHl4bWk3Y0FpenhRQXRkUlh6Uzc3cGo5TkJmcXBNOUtYdENITGZmMGdRTmlvc2dZcU5UOVFhNjZaX2QtUjF4cTg2RXpobDN6MzI1VkNvbnRwS1hMemIxaUZvaW9rT1FGSVJlRGtLQ2hJNVNDUVJqUG83R2xlbXJORlFiaUFUaWpyZ1lqY0FDRmdRYTV3?oc=5,"""Netflix"" subscriber loss April 2022",2022-04-20,-0.7203894853591919
Netflix,Netflix’s Cratering Stock Drags Down Its Rivals Too - hollywoodreporter.com,hollywoodreporter.com,https://news.google.com/rss/articles/CBMirgFBVV95cUxNc29LNWstbEhIeEJ1NDdpS1NWNkNqMVM4SWRhYWVfSUpDLU54eDVzM0w5MERxQy15Rm9yLTUwSE1ZbE9ZU3B4SHdpQlZYTWxTbVJ0NVRxeFJyMTRiVW9lNTVwYzZQZGZIVlNlTmxIdE82V0JuYnllSzh5eHdReXR0U1FsZEJpTnZzcUNfa3c5WlQ1cnhDc0ZlZTU2dlpMcHcxQjlmZENwTGRFZERTbUE?oc=5,"""Netflix"" subscriber loss April 2022",2022-04-20,-0.8135105967521667
Netflix,Netflix Q1 results see subscriber loss: How it might crack down on account sharing - The Indian Express,The Indian Express,https://news.google.com/rss/articles/CBMi4gFBVV95cUxORjI0Yjh1RDJLcEpRTnF6dHhXX0tnenVEZTBjZEoxbXVCS3EzaUlzN0IwbE5uM09VNEphblJ0dldaWFl2OVJCaXA5T255eW5mWUJJV0tOU0RxMEtydGJnREJtYXFRREt3TU1oVmdWN0FyZXFMS3A0M0RrWHlpZjBVVkg4YXhlbmNZdlhTdjBTeGJPaUdwbzdYVE5tUEdSS1hPcmtueHlUY0dmU25Nb0tzemd6ZmVBT0dLaHllWkprbGZPTDR3RVcwS3ItN2xIaVJuSHF6V2Q1NmdkODRfVTFxRThn0gHoAUFVX3lxTE9vTnBKX1FpbVh3eGhtOWdZTmZpbzVwc0Y4SFROdk02NF9rdng4YVRZVUJoTFphSXAwcTVBM0xYWHlsYVRkbldDa09IMVY0d2RHX2dfa2xrOTg2VHVCaXh6TTE3ak1uaDVaSnJpcTl5d1pPek1aakQzQnhlQ3ZCVVNQaGJybmpuOXVXWG81YnFqZ1lydWZXaDNtcnVXVzYtUlhCcFNjOXNfRFRaQWlrUDhJc2Jtb0RudzFtMHpaek1PSTQwM2NCZmdneURqY1lzQTJpQlREeXNHbUxpdm5FTjJZb2ZTbGRDSTU?oc=5,"""Netflix"" subscriber loss April 2022",2022-04-20,-0.8324838876724243
Netflix,Netflix aims to curb password sharing and bring in ads after subscriptions drop - Jersey Evening Post,Jersey Evening Post,https://news.google.com/rss/articles/CBMi0AFBVV95cUxOVjJlNXJCREZCT1pINmUySHV4WVBQWV9zclNZdWxZZjVaTU5SNkRwb2diREJwSkh1U3J6Rzc0RlY2aWItSUh2R3lkS0RVcWxXMm5TbVBWdXU5WHJhQ2Jxd0R4cWZqWllMVFpnVUlfNVVrY2U0dkR1SUJkSTREczJzWnpaVVdLWUtCZ1ZpaDhreGNtSFo0TTRlUV9qYTY4MF9oMWQ3ZDV4UDBUUWVGQjRjNThiMVpaMjNiaThYeExMaWdwUXYtdlh4aXlhWVppU0lC?oc=5,"""Netflix"" subscriber loss April 2022",2022-04-20,0.0
